WMO,Cycle,Category,CYCLE_NUMBER,LATITUDE,LONGITUDE,TIME
5904188,NA,1,20,-50.812,-140.4,2014-07-25
5904188,NA,2,16,-50.605,-140.253,2014-07-04
5904188,NA,1,18,-50.565,-140.622,2014-07-14
5904188,NA,1,11,-51.776,-141.536,2014-06-07
5904188,NA,1,8,-52.008,-142.826,2014-05-22
5904188,NA,1,131,-55.045,-125.579,2016-11-26
5904188,NA,2,4,-50.99,-147.371,2014-05-01
5906491,NA,2,52,-31.789,-11.816,2023-08-08
5906491,NA,2,59,-28.995,-16.168,2023-10-19
5906001,NA,2,12,-61.011,89.888,2019-04-05
2902276,NA,2,9,20.236584,66.770805,2019-08-02
6902550,NA,1,62,69.393,-0.754,2015-09-04
6902550,NA,2,139,74.298,8.849,2016-09-23
6902550,NA,1,176,77.517,0.017,2017-03-28
6902550,NA,1,190,76.196,-1.155,2017-06-07
6902550,NA,1,188,76.483,-1.576,2017-05-28
6902550,NA,1,108,72.038,4.273,2016-04-21
6902550,NA,1,178,77.449,0.343,2017-04-08
6902550,NA,1,171,77.44,2.901,2017-03-03
6902550,NA,1,222,75.419,-8.71,2017-11-14
6902550,NA,1,184,77.417,-0.098,2017-05-08
6902550,NA,1,78,68.506,7.051,2015-11-23
6902550,NA,1,223,75.157,-9.874,2017-11-19
6902550,NA,2,199,75.87,0.689,2017-07-22
6902550,NA,2,225,74.555,-12.469,2017-11-29
6902550,NA,2,180,76.454,2.551,2017-04-18
6902550,NA,1,173,77.693,0.56,2017-03-13
6902550,NA,2,227,74.12,-13.907,2017-12-09
6902550,NA,2,182,77.521,2.012,2017-04-28
6902550,NA,2,141,74.707,8.933,2016-10-03
6902550,NA,1,70,68.547,4.118,2015-10-14
5906003,NA,2,47,-53.958,-30.772,2020-06-06
5906003,NA,1,31,-56.808,-32.772,2019-12-29
5906003,NA,1,20,-57.241,-44.678,2019-09-10
6903554,NA,2,66,66.78088,-5.93137,2020-02-13
6903554,NA,2,44,69.16623,-4.56746,2019-10-26
5904693,NA,1,98,-52.969,-147.203,2019-02-10
5904693,NA,2,95,-52.024,-147.652,2019-01-19
5904693,NA,1,122,-53.396,-146.03,2019-03-16
5904693,NA,1,129,-54.34540788282936,-141.73385501256638,2019-05-28
5904693,NA,1,137,-54.566,-131.059,2019-08-18
5904693,NA,1,135,-53.48157685728326,-137.11442276580163,2019-07-29
5904693,NA,1,128,-53.94,-142.095,2019-05-17
5904693,NA,1,134,-53.069,-139.538,2019-07-18
5903679,NA,2,325,-44.948,135.611,2012-12-23
5905372,NA,1,33,-55.116,149.514,2018-12-14
5905372,NA,1,71,-61.36,-174.789,2019-12-31
5905372,NA,2,31,-52.511,146.569,2018-11-24
5905372,NA,1,28,-51.651,141.696,2018-10-25
5905372,NA,1,32,-53.536,148.192,2018-12-04
5905372,NA,1,50,-58.866,171.226,2019-06-03
5905372,NA,1,114,-58.193,-136.914,2021-03-08
5905372,NA,1,64,-62.139,-178.874,2019-10-22
5905372,NA,2,105,-57.318,-146.16,2020-12-08
5905372,NA,2,55,-61.156,173.094,2019-07-24
6901771,NA,2,98,35.23445,17.885483333333333,2016-06-14
6901771,NA,1,65,35.88643833333333,19.243685,2016-02-06
6901771,NA,2,147,37.28089333333333,17.178788333333333,2017-04-27
6901771,NA,1,55,35.975505,19.61462,2016-01-07
6901771,NA,2,79,35.77457,18.72222,2016-03-19
6901771,NA,2,127,36.555823333333336,17.275248333333334,2016-12-08
6901771,NA,1,72,35.852421666666665,18.975636666666663,2016-02-27
6901771,NA,1,52,35.968515,19.560528333333338,2015-12-29
6901771,NA,2,69,35.785698333333336,19.214261666666665,2016-02-18
6901771,NA,2,56,35.95787,19.626813333333335,2016-01-10
6901771,NA,2,118,35.86343333333333,16.97048,2016-10-06
6901771,NA,1,143,36.782988333333336,17.18542,2017-03-30
5904854,NA,1,11,-53.409,-53.355,2017-04-07
5904854,NA,2,12,-53.4,-54.122,2017-04-17
5904854,NA,2,47,-47.852,-34.316,2018-04-04
5904185,NA,1,146,-61.915,-81.609,2018-05-14
5904185,NA,1,73,-61.451,-104.202,2016-04-20
5904185,NA,1,36,-60.297,-119.544,2015-04-04
5904185,NA,2,152,-59.232,-67.98,2018-07-14
5904185,NA,1,149,-60.173,-74.221,2018-06-14
5904185,NA,2,63,-60.561,-107.172,2016-01-08
5904185,NA,2,61,-60.176,-106.454,2015-12-18
5904185,NA,1,109,-62.36,-98.147,2017-04-26
5904185,NA,1,161,-54.077,-50.821,2018-10-15
5904185,NA,1,71,-61.286,-103.49,2016-03-30
5904185,NA,2,121,-60.347,-101.784,2017-08-29
5904185,NA,2,35,-59.799,-119.528,2015-03-25
5904185,NA,1,151,-59.75,-70.49,2018-07-04
5904185,NA,1,148,-61.135,-75.356,2018-06-03
5904185,NA,1,72,-61.561,-103.715,2016-04-09
5904185,NA,1,136,-61.652,-83.391,2018-01-30
5904185,NA,2,116,-62.367,-102.841,2017-07-07
5904185,NA,1,44,-62.647,-114.284,2015-06-25
5904185,NA,1,65,-60.051,-107.657,2016-01-28
5904185,NA,1,157,-57.327,-57.653,2018-09-04
5904185,NA,1,124,-61.248,-96.722,2017-09-29
5904472,NA,2,101,-69.293,-29.491,2017-11-13
5904472,NA,1,102,-69.294,-29.772,2017-11-23
5905397,NA,2,86,-48.2544,142.0471,2019-02-16
5906624,NA,2,148,-58.0018085,179.44954133333334,2022-11-06
5906624,NA,2,88,-52.57905433333333,159.290756,2021-09-28
5906624,NA,2,159,-58.43609883333333,178.83772733333333,2023-03-09
5906624,NA,1,153,-58.50119,177.69593333333333,2023-01-01
5906624,NA,2,154,-58.8577485,178.6614075,2023-01-12
5906624,NA,2,78,-53.960665,154.15934066666668,2021-07-31
5906624,NA,2,152,-58.108041,177.33038283333337,2022-12-21
5906624,NA,1,150,-57.96547916666667,177.628857,2022-11-29
5906624,NA,1,89,-52.705360666666664,159.0890295,2021-10-03
5906624,NA,2,135,-59.428017,171.71168466666666,2022-06-14
5906624,NA,2,75,-54.55075433333333,148.08967866666666,2021-07-01
5906624,NA,2,133,-59.183389,168.29223366666668,2022-05-23
5906624,NA,1,105,-57.362124333333334,163.80837116666666,2021-12-22
5905375,NA,2,1,-64.825,139.846,2018-01-31
6901773,NA,2,75,34.28635833333333,30.840925,2016-03-11
6901773,NA,2,4,33.51360833333333,28.287563333333335,2015-05-25
6902545,NA,2,201,68.158,3.806,2019-07-22
6902545,NA,2,193,67.751,7.224,2019-05-03
6902545,NA,1,141,69.967,-2.785,2017-11-27
6902545,NA,1,198,66.966,3.637,2019-06-22
6902545,NA,2,158,63.655,-7.173,2018-05-18
6902545,NA,2,153,64.911,-6.961,2018-03-29
6902545,NA,2,167,62.998,-3.29,2018-08-16
6903550,NA,2,129,72.18663666666667,12.961965,2021-02-14
6904240,NA,1,81,61.58997299999999,-32.91469083333333,2024-07-13
6904240,NA,2,28,58.27875533333333,-50.52053833333333,2023-01-29
6904240,NA,1,55,58.755661,-39.40277533333334,2023-10-27
6904240,NA,1,59,58.51700716666666,-37.356893166666666,2023-12-06
6904240,NA,1,57,58.675442999999994,-37.684574,2023-11-16
6904240,NA,1,66,59.62867066666666,-33.39105083333333,2024-02-14
6904240,NA,2,79,61.382507,-31.88790033333333,2024-06-23
6904240,NA,1,58,58.436715166666666,-37.52416916666667,2023-11-26
5904766,NA,1,4,-54.458,-169.355,2016-06-15
5904766,NA,2,137,-58.885,-96.611,2020-02-07
5904766,NA,2,100,-59.73,-103.196,2019-02-02
5904766,NA,1,22,-57.81,-164.118,2016-12-12
5904766,NA,1,50,-56.802,-158.633,2017-09-18
5904766,NA,2,91,-58.183,-109.744,2018-11-03
5904766,NA,1,141,-57.733,-97.177,2020-03-18
5904766,NA,2,89,-57.086,-111.798,2018-10-14
5904766,NA,2,52,-57.256,-157.807,2017-10-08
5904766,NA,1,36,-54.773,-164.53,2017-05-01
5904766,NA,1,81,-56.448,-119.676,2018-07-26
5904766,NA,2,67,-54.924,-137.212,2018-03-08
5904766,NA,1,99,-59.898,-104.771,2019-01-23
5904766,NA,1,21,-57.859,-164.288,2016-12-02
5904766,NA,2,41,-55.658,-162.857,2017-06-20
5904766,NA,2,96,-59.017,-106.636,2018-12-24
5904766,NA,1,66,-54.717,-136.42,2018-02-26
5904766,NA,2,45,-56.541,-161.107,2017-07-30
5904766,NA,2,138,-58.565,-96.813,2020-02-17
5904766,NA,1,47,-54.61,-158.393,2017-08-19
5904766,NA,1,62,-57.015,-139.84,2018-01-17
5904766,NA,2,69,-55.437,-138.046,2018-03-28
5904766,NA,1,90,-57.592,-110.84,2018-10-24
5904766,NA,1,51,-57.145,-158.618,2017-09-28
5904766,NA,2,44,-56.115,-162.151,2017-07-20
5904766,NA,1,98,-59.694,-105.907,2019-01-13
5904766,NA,2,131,-57.472,-99.789,2019-12-09
5904766,NA,2,71,-56.855,-137.109,2018-04-17
5904766,NA,2,55,-55.419,-155.323,2017-11-08
5904766,NA,1,136,-59.069,-96.687,2020-01-28
5904766,NA,1,5,-54.803,-167.443,2016-06-25
5904766,NA,2,64,-56.36,-135.95,2018-02-06
5904766,NA,2,24,-57.848,-163.546,2017-01-01
5904766,NA,1,130,-57.076,-100.283,2019-11-29
5904766,NA,1,58,-54.672,-149.887,2017-12-08
5904766,NA,2,3,-54.693,-170.124,2016-06-05
5904766,NA,2,40,-55.518,-162.817,2017-06-10
5904766,NA,2,65,-55.315,-135.754,2018-02-16
5904766,NA,1,29,-56.84,-163.311,2017-02-20
5904766,NA,2,76,-53.208,-134.134,2018-06-06
5904766,NA,1,1,-54.949,-169.952,2016-05-16
5904766,NA,1,25,-57.738,-163.132,2017-01-11
5904766,NA,1,6,-55.451,-167.572,2016-07-05
5904766,NA,1,33,-56.231,-163.892,2017-04-01
5904766,NA,1,32,-56.509,-163.76,2017-03-22
5904766,NA,1,94,-59.371,-107.937,2018-12-03
5904766,NA,1,57,-55.099,-152.316,2017-11-28
5904766,NA,2,39,-55.282,-162.887,2017-05-31
5904766,NA,2,84,-55.347,-114.132,2018-08-25
5904766,NA,2,121,-58.488,-103.905,2019-08-31
5904766,NA,1,68,-55.325,-137.717,2018-03-18
5904766,NA,2,49,-56.326,-158.378,2017-09-08
5904766,NA,2,9,-56.599,-169.503,2016-08-04
5904766,NA,2,83,-56.07,-115.385,2018-08-15
5904766,NA,2,27,-57.333,-162.906,2017-01-31
5904766,NA,2,107,-58.253,-103.172,2019-04-13
5904766,NA,2,35,-55.371,-164.339,2017-04-21
5904766,NA,1,43,-55.773,-162.508,2017-07-10
5904766,NA,2,88,-57.417,-112.79,2018-10-04
5904766,NA,2,82,-57.045,-116.932,2018-08-05
5904766,NA,2,37,-54.408,-163.737,2017-05-11
5904766,NA,1,38,-54.934,-163.051,2017-05-21
2903456,NA,1,3,-55.0037,-159.1878,2023-06-30
2903456,NA,1,6,-54.5421,-157.1615,2023-07-31
2903456,NA,1,5,-54.7277,-157.8034,2023-07-20
2903456,NA,2,9,-53.4591,-154.0051,2023-08-31
2903456,NA,2,37,-54.2978,-133.0969,2024-06-14
2903456,NA,2,30,-53.8458,-141.9022,2024-04-03
6903555,NA,1,34,75.24698,-3.12728,2019-10-12
6903555,NA,2,18,75.39463,-0.29011,2019-08-17
6903555,NA,1,53,75.37778,-1.37995,2019-12-25
6903555,NA,1,35,75.3363,-2.72148,2019-10-14
6903555,NA,1,32,74.96116,-3.32762,2019-10-08
6903555,NA,1,55,75.27776,-1.46125,2020-01-04
6903555,NA,1,67,75.68987,-1.6103,2020-03-04
6903555,NA,2,42,75.24897,-2.49975,2019-10-31
6903555,NA,2,45,74.9634,-3.25184,2019-11-15
6903555,NA,2,38,74.9705,-2.63403,2019-10-20
6903555,NA,2,78,74.90588,-2.97977,2020-04-28
6903555,NA,1,62,75.45304,-0.67571,2020-02-08
6903555,NA,2,8,75.59386,-2.59695,2019-06-28
6903555,NA,2,54,75.27714,-1.24613,2019-12-30
6903555,NA,2,63,75.53149,-1.37609,2020-02-13
6903555,NA,1,59,75.52666,-1.86542,2020-01-24
6903555,NA,2,79,75.39878,-3.59762,2020-05-03
6903555,NA,2,37,75.12252,-2.02752,2019-10-18
6903555,NA,1,5,75.42664,-4.80918,2019-06-13
4901805,NA,2,55,70.61190966666666,-61.548611666666666,2017-09-15
4901805,NA,2,52,70.51138133333333,-61.54004066666666,2017-09-12
4901805,NA,2,41,70.40692066666666,-61.7777465,2017-09-01
5906297,NA,2,70,37.449,-131.574,2023-04-27
4903456,NA,2,30,39.81,-61.2731,2023-06-28
5906316,NA,2,99,-44.632,-122.443,2023-10-01
5906316,NA,1,10,-51.609,-136.727,2021-04-19
5906316,NA,1,35,-49.374,-121.35,2021-12-26
5906316,NA,1,13,-53.715,-129.878,2021-05-20
1902593,NA,2,48,-50.68774416666667,92.982027,2024-04-25
1902593,NA,2,46,-50.86026449999999,89.45137866666667,2024-04-05
1902593,NA,2,53,-50.872047499999994,92.62599816666668,2024-06-14
1902593,NA,2,54,-49.80592016666666,95.54223,2024-06-24
1902593,NA,2,21,-48.2073295,75.40187066666667,2023-07-30
6902544,NA,2,52,77.061,5.278,2015-04-20
6902544,NA,1,74,71.351,-18.407,2015-11-26
6902544,NA,2,12,68.624,6.899,2014-03-11
6902544,NA,2,93,68.764,-20.86,2016-06-09
6902544,NA,2,204,63.26,-5.598,2018-03-07
6902544,NA,2,61,76.933,-3.078,2015-07-19
6902544,NA,2,103,68.751,-20.751,2016-09-18
6902544,NA,2,115,68.624,-15.956,2016-12-14
6902544,NA,2,89,68.803,-20.842,2016-04-30
6902544,NA,2,43,75.138,6.552,2015-01-18
6902544,NA,1,84,68.815,-21.535,2016-03-09
6901774,NA,2,99,37.47351,4.798101666666667,2020-04-12
6901774,NA,2,85,38.76221666666667,7.20966,2020-01-05
6901774,NA,2,46,39.360015,5.599255,2019-04-07
6901774,NA,2,37,39.21930166666667,6.048563333333333,2019-02-03
6901774,NA,2,38,39.34605666666667,5.7759599999999995,2019-02-10
6901774,NA,2,93,38.25668833333334,5.1228283333333335,2020-03-01
6901774,NA,2,100,37.527785,4.82027,2020-04-19
6901774,NA,2,51,38.76402,5.735995,2019-05-12
6901774,NA,2,94,38.011485,4.777293333333334,2020-03-08
6901774,NA,2,23,39.27197666666667,5.594056666666667,2018-10-28
6901774,NA,1,42,39.73785,6.49771,2019-03-10
6901774,NA,2,48,39.65273,6.312918333333333,2019-04-21
6901774,NA,1,40,39.927335,5.274148333333334,2019-02-24
6901774,NA,2,44,38.878886666666666,5.966635,2019-03-24
1902456,NA,1,50,-25.867,51.8989,2024-09-09
2903395,NA,1,62,44.657,150.54,2020-02-07
5903887,NA,2,26,75.86,-1.969,2012-12-27
5903887,NA,2,46,75.324,-1.163,2013-04-09
6901578,NA,1,328,-49.554161666666666,131.35923833333334,2018-10-20
6901578,NA,2,322,-49.448031666666665,124.04531,2018-09-30
6901578,NA,1,325,-49.630968333333335,128.63244,2018-10-11
6902549,NA,1,184,68.396,1.507,2017-05-05
6902549,NA,1,27,72.283,1.059,2015-03-12
6902549,NA,1,18,72.706,4.11,2015-01-12
6902549,NA,1,179,68.699,0.793,2017-04-10
6902549,NA,2,181,68.86,0.521,2017-04-20
6902549,NA,1,187,68.491,2.364,2017-05-20
6902549,NA,1,174,68.661,1.634,2017-03-16
5906032,NA,1,88,-49.87,88.226,2021-10-01
4903365,NA,2,17,57.65,-40.874,2022-01-20
4903365,NA,1,98,55.2417,-39.83,2024-04-09
4903365,NA,1,113,55.8864,-37.9168,2024-09-06
4903365,NA,1,112,56.7516,-38.587,2024-08-27
4903365,NA,1,111,56.859,-38.2839,2024-08-17
4903365,NA,1,110,56.6185,-38.0279,2024-08-07
6901775,NA,2,120,36.615253333333335,22.11169,2020-01-19
5905371,NA,1,136,-54.387,-114.375,2021-10-14
5905371,NA,1,126,-54.841,-129.93,2021-07-05
5905371,NA,1,135,-54.382,-115.172,2021-10-04
5905371,NA,1,134,-54.877,-115.371,2021-09-24
5905371,NA,1,138,-54.207,-111.96,2021-11-03
5905371,NA,1,102,-54.857,-153.595,2020-11-06
5905371,NA,1,100,-54.418,-155.876,2020-10-17
5906537,NA,2,67,-11.6649,58.9767,2024-09-07
5904676,NA,1,24,-51.637,95.297,2016-09-26
5904676,NA,2,25,-52.371,95.617,2016-10-07
5904678,NA,2,25,-47.974,153.894,2016-10-12
5904678,NA,1,132,-55.531,173.095,2019-09-23
5904678,NA,2,130,-55.266,167.086,2019-09-03
5903678,NA,2,156,-46.178,147.671,2011-11-03
5903678,NA,2,148,-45.297,148.797,2011-10-24
5906552,NA,1,20,-50.0849,-118.5334,2023-07-08
5906552,NA,1,16,-51.0217,-120.7287,2023-05-28
5906317,NA,1,101,-62.758,-100.965,2023-10-30
5906317,NA,1,63,-61.382,-116.914,2022-10-11
5906317,NA,1,62,-61.96,-116.705,2022-10-01
5906317,NA,1,97,-62.154,-99.34,2023-09-20
5906317,NA,1,100,-62.519,-101.774,2023-10-20
5906317,NA,2,94,-62.237,-99.197,2023-08-20
5906317,NA,2,59,-60.742,-119.172,2022-09-01
5906317,NA,1,29,-58.758,-122.267,2021-11-03
5906317,NA,2,89,-61.861,-101.228,2023-07-01
5905377,NA,2,62,-61.038,173.148,2019-10-14
5905377,NA,1,134,-57.612,-154.987,2021-10-08
5905377,NA,2,139,-55.506,-152.516,2021-11-28
5905377,NA,1,136,-56.901,-154.276,2021-10-28
5903718,NA,1,111,-50.794,-141.984,2013-09-27
5903718,NA,1,120,-53.394,-134.507,2013-11-13
5903718,NA,1,106,-52.694,-144.165,2013-09-01
5903718,NA,1,114,-52.662,-139.301,2013-10-13
5903718,NA,1,108,-52.085,-143.544,2013-09-12
5906561,NA,1,20,-56.2534,-62.4746,2023-08-01
5906561,NA,1,26,-56.5398,-59.0652,2023-10-02
5906561,NA,2,17,-56.7591,-62.2677,2023-07-01
5906561,NA,1,27,-55.832,-56.1828,2023-10-12
4903757,NA,1,12,-61.1409,-98.1709,2024-08-17
5906562,NA,1,59,-47.4806,-23.3039,2024-09-08
5906562,NA,1,19,-55.2137,-61.0707,2023-07-23
5906562,NA,1,16,-58.3507,-69.3182,2023-06-22
5906562,NA,1,23,-55.1014,-51.2612,2023-09-02
6902905,NA,1,358,-49.276055,134.94604166666667,2021-08-18
6902905,NA,2,363,-49.695275,135.974295,2021-08-28
6902905,NA,1,226,-45.742333333333335,89.399655,2020-11-27
5906000,NA,1,68,-64.129,88.807,2020-11-01
6903569,NA,1,160,68.61464,-3.20295,2022-04-20
6903569,NA,1,161,68.54372,-3.83343,2022-04-25
6903569,NA,2,62,66.59833,-5.17374,2021-03-23
5906551,NA,2,27,-50.4311,-142.5693,2023-09-16
5904470,NA,1,68,-50.702,150.274,2016-12-03
5904470,NA,1,67,-51.829,151.399,2016-11-23
5906440,NA,1,78,37.032,-46.183,2023-05-09
5906440,NA,2,103,42.075,-44.403,2024-01-14
5906219,NA,1,59,-45.973,106.306,2021-10-05
6902548,NA,2,153,70.815,9.016,2016-11-28
6902548,NA,2,117,68.355,6.881,2016-06-01
4903488,NA,2,48,53.57,-18.6747,2024-08-14
5905099,NA,2,22,-60.675,-173.02,2017-11-14
5905099,NA,1,86,-57.826,-128.819,2019-08-20
5905099,NA,1,17,-61.062,-176.237,2017-09-24
5905099,NA,1,89,-56.212,-130.679,2019-09-19
6902735,NA,2,146,-55.91822166666667,71.75273166666666,2017-11-18
6902735,NA,1,271,-55.316315,93.27426166666666,2018-11-21
5903593,NA,1,186,-46.61,114.386,2014-11-02
5903593,NA,1,245,-48.766,141.162,2015-09-05
5903593,NA,1,257,-52.411,148.061,2015-11-07
5903593,NA,2,249,-50.937,141.106,2015-09-26
5903593,NA,1,243,-47.702,139.535,2015-08-26
5903593,NA,1,253,-51.12,144.615,2015-10-17
5903593,NA,1,255,-51.507,146.786,2015-10-28
5903593,NA,1,250,-51.27324383880471,141.60660744406246,2015-10-02
5903593,NA,1,184,-47.154,110.018,2014-10-22
5905501,NA,2,81,-45.656351666666666,151.368625,2022-08-13
5905501,NA,1,86,-44.28337333333333,151.63231833333333,2022-10-02
5905501,NA,2,82,-45.46071666666667,151.34267333333335,2022-08-23
7900585,NA,1,242,57.21646,-29.7293,2024-03-21
7900585,NA,1,157,57.28773,-22.60493,2023-01-21
7900585,NA,1,175,57.64628,-23.44324,2023-04-21
7900585,NA,2,99,50.69608,-35.43648,2022-04-05
7900585,NA,2,174,57.15189,-24.01724,2023-04-16
7900585,NA,2,95,50.277061276585094,-35.90317301175651,2022-03-16
7900585,NA,1,234,57.56407,-29.20272,2024-02-10
7900585,NA,2,96,50.45613,-35.88267,2022-03-21
7900585,NA,1,94,50.03954,-36.20948,2022-03-11
7900585,NA,1,82,49.93506,-38.99941,2022-01-10
6903553,NA,2,71,69.83265359999999,3.5747772,2020-04-22
6903553,NA,1,109,69.09853,6.04057,2020-12-16
5906501,NA,2,61,-40.93,61.521,2023-11-11
5906501,NA,1,58,-39.796,65.124,2023-10-12
6901523,NA,1,131,62.227358333333335,-38.66849166666667,2015-04-08
6901523,NA,1,117,62.601906666666665,-31.314693333333334,2015-02-05
6901523,NA,2,58,57.087653333333336,-44.176453333333335,2014-02-15
5906553,NA,1,59,-59.6164,-87.5572,2024-08-19
5903649,NA,2,149,-44.814,146.051,2011-07-24
7900589,NA,1,85,54.52622,-46.02811,2022-03-02
5905442,NA,1,119,-41.68,151.942,2022-09-17
5905134,NA,2,148,-31.283,0.987,2021-10-07
4903485,NA,1,51,26.8322,-16.9931,2024-08-31
6903273,NA,1,131,69.45,-3.616,2019-01-16
6903273,NA,2,137,68.993,-6.465,2019-03-20
5905373,NA,1,131,-52.519,-155.086,2021-08-28
5905373,NA,1,135,-54.155,-152.629,2021-10-07
5905373,NA,1,130,-52.621,-157.206,2021-08-18
5905373,NA,1,134,-53.943,-152.505,2021-09-27
5905373,NA,2,97,-55.55,-170.188,2020-09-20
5905373,NA,2,138,-54.854,-152.543,2021-11-07
5905376,NA,1,29,-58.245,176.281,2018-10-31
5905376,NA,1,31,-56.039,176.722,2018-11-20
5906314,NA,1,32,-59.737,-95.1947,2023-10-08
5906314,NA,1,26,-60.0861,-97.5527,2023-08-07
5906314,NA,1,62,-61.1904,-81.1444,2024-08-13
5906314,NA,1,27,-59.9024,-97.3508,2023-08-18
5906524,NA,1,73,-48.122,82.995,2024-06-04
6901583,NA,1,112,-46.79552666666667,77.71519666666667,2016-10-23
6901583,NA,1,190,-47.546751666666665,98.52666333333332,2017-09-01
6901583,NA,1,206,-47.63543833333333,103.83746333333332,2017-10-31
6901583,NA,1,103,-44.07412333333333,75.71368333333334,2016-09-22
6901583,NA,2,191,-47.374538333333334,98.76776833333334,2017-09-06
6903805,NA,1,31,41.19470333333334,17.528285,2022-01-25
5904763,NA,1,13,-51.316,-154.568,2016-09-19
5906443,NA,2,60,-52.328,166.9373,2024-08-22
1902643,NA,1,20,-50.1247,149.1811,2024-09-04
1902643,NA,1,18,-51.4468,147.367,2024-08-15
5904765,NA,2,87,-48.439,-172.281,2018-11-05
6903551,NA,1,54,74.68759666666666,-10.210275,2020-02-09
5905069,NA,1,139,-56.314,158.205,2020-11-03
6901519,NA,1,161,62.710345,-39.413016666666664,2015-02-05
6901519,NA,1,155,65.29463833333334,-29.590465,2014-12-17
6901519,NA,2,159,62.457935,-39.305095,2015-01-26
6901519,NA,1,114,59.07232833333333,-33.888218333333334,2014-04-16
6901519,NA,1,108,58.240741666666665,-34.19541666666667,2014-03-17
5906542,NA,1,61,-60.632,-97.923,2024-08-13
5906542,NA,2,62,-60.8499,-96.523,2024-08-24
5904845,NA,2,21,-60.374,-85.002,2017-08-09
5904684,NA,2,22,-54.866,96.138,2016-10-15
6903567,NA,2,62,80.10608,2.4773,2021-03-18
2903455,NA,1,42,-53.9261,-119.8438,2024-08-06
2903455,NA,1,45,-52.112,-118.9968,2024-09-06
6901688,NA,2,286,-49.11571333333333,77.11800166666667,2018-06-24
6901515,NA,1,69,64.61372166666666,-28.796975,2014-01-16
5904682,NA,1,126,-57.17,166.763,2019-09-17
5904682,NA,2,159,-59.607,-178.526,2020-08-23
5904682,NA,1,125,-55.416,164.442,2019-09-06
5904682,NA,1,88,-48.863,139.616,2018-08-20
5904682,NA,1,129,-59.206,168.592,2019-10-18
5904682,NA,2,25,-45.784,103.957,2016-11-06
5905396,NA,2,131,-54.0413,-175.6771,2019-10-27
5905396,NA,2,123,-51.4279,175.8583,2019-07-31
5904686,NA,1,27,-51.115,98.089,2016-11-12
6902547,NA,1,159,69.9102758506246,-3.217321368500036,2016-03-09
6902547,NA,2,300,68.19684373791665,-3.4892988958851543,2016-04-25
6902547,NA,2,89,69.267295,5.923801666666667,2015-03-29
6902547,NA,1,197,69.11548333333333,-4.55335,2016-03-21
5906315,NA,2,28,-51.187,-135.682,2021-10-15
5906315,NA,1,23,-50.618,-138.103,2021-08-26
5906315,NA,2,25,-49.727,-138.028,2021-09-15
5906315,NA,1,22,-51.501,-139.899,2021-08-16
5906315,NA,1,24,-50.065,-138.418,2021-09-05
4903532,NA,2,26,60.2513,-23.7957,2024-01-10
5904683,NA,1,49,-50.728,133.281,2017-07-13
5904683,NA,1,51,-51.146,136.094,2017-08-03
1902304,NA,2,159,56.3245,-18.9868,2024-04-10
1902304,NA,1,150,54.2612,-16.1974,2024-01-09
1902304,NA,1,172,60.5847,-19.7548,2024-08-18
1902304,NA,2,116,49.636,-14.907,2023-01-26
5905072,NA,1,31,-50.313,94.127,2017-10-04
5905072,NA,2,105,-55.378,172.249,2019-09-07
5905072,NA,1,72,-48.969,134.977,2018-11-10
5905072,NA,2,39,-48.946,97.955,2017-12-23
5905072,NA,1,69,-50.809,131.512,2018-10-11
5905072,NA,1,32,-49.872,94.723,2017-10-14
5905103,NA,2,57,-53.338,157.318,2019-08-31
5905103,NA,1,128,-58.629,-160.449,2021-08-13
5905103,NA,1,137,-56.86,-153.62,2021-11-11
5906035,NA,1,124,-43.605,65.297,2022-09-23
6901646,NA,2,136,64.13465166666667,-34.6432,2016-01-16
6901646,NA,2,80,62.60696166666666,-31.188638333333333,2015-03-05
6901646,NA,1,140,62.87117166666667,-36.881591666666665,2016-02-15
5904673,NA,1,6,-60.09,-169.304,2016-07-01
5904673,NA,1,87,-62.549,-117.022,2018-09-20
5904673,NA,2,91,-63.976,-112.62,2018-10-30
5904673,NA,1,90,-63.513,-113.035,2018-10-20
5904673,NA,1,89,-62.923,-112.884,2018-10-10
5904673,NA,1,12,-60.009,-167.363,2016-08-30
5904673,NA,1,13,-59.727,-167.177,2016-09-09
5904673,NA,1,11,-60.139,-167.632,2016-08-20
5904673,NA,1,9,-60.306,-168.42,2016-07-31
5905071,NA,2,34,-45.703,74.555,2018-11-11
5905071,NA,1,29,-42.512,72.248,2018-09-22
5906244,NA,1,18,-32.896,-0.508,2020-09-17
5906207,NA,1,166,-51.76,146.347,2024-09-05
5906213,NA,2,66,-55.721,-61.262,2021-10-07
6901485,NA,2,101,62.765593333333335,-57.78631333333333,2015-01-25
5904846,NA,2,63,-39.355,138.059,2019-09-29
5904179,NA,1,126,-56.218,-133.396,2017-10-07
5904179,NA,1,56,-56.081,-166.809,2015-10-16
5904179,NA,1,50,-57.049,-167.448,2015-08-15
